,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
2741,2741,2741,2741,2741,4462,2018_11_19_02_09,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.371145523162465,6.790892242801119,7.055823062184875,-0.7685073606044815,-0.6134461307972903,0.039595818134445,
2742,2742,2742,2742,2742,4463,2018_11_19_02_10,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.9274523750156692,6.528643685282593,7.095147052266366,-0.6261881510416667,-0.4426839192708333,0.1680908203125,
2743,2743,2743,2743,2743,4464,2018_11_19_02_11,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.190259944380739,3.002133214725636,9.407283299552043,-0.5351481119791667,0.0927327473958333,0.3829996744791666,
2744,2744,2744,2744,2744,4465,2018_11_19_02_12,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.8015240317329229,2.86006297368422,9.437708146416556,-0.8367268880208333,-0.0075276692708333,0.3558024088541666,
2745,2745,2745,2745,2745,4466,2018_11_19_02_13,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.6067947388129925,2.8976355989361715,9.483409718365053,-0.1267740885416666,-0.1660725911458333,0.9152669270833332,
2746,2746,2746,2746,2746,4467,2018_11_19_02_14,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7669515478163496,2.792009200559898,9.461845883650591,-0.1711181640625,-0.3077311197916667,0.7771565755208333,
2747,2747,2747,2747,2747,4468,2018_11_19_02_15,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.403102599233258,2.5523503956327,9.567453954759271,-0.8388102213541667,-0.20986328125,0.2435139973958333,
2748,2748,2748,2748,2748,4469,2018_11_19_02_16,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.2186614886033618,2.3854743373402183,9.546930266983772,-0.8676676432291667,-0.2100423177083333,0.2399658203125,
2749,2749,2749,2749,2749,4470,2018_11_19_02_17,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.587528516605712,1.3979725083426726,9.799171535386334,-0.9207356770833334,-0.0642496744791666,0.2369384765625,
2750,2750,2750,2750,2750,4471,2018_11_19_02_18,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.0531645583706628,1.4253623803583406,9.780299449328153,-0.503076171875,-0.4501139322916667,0.3120198567708333,
2751,2751,2751,2751,2751,4472,2018_11_19_02_19,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.851003312567194,1.4357006198768154,9.779543396976514,-0.7180419921875,-0.2542805989583333,0.4740397135416667,
2752,2752,2752,2752,2752,4473,2018_11_19_02_20,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.6782856549328137,1.4293142849384084,9.786677734602492,-0.8610930171964565,-0.222088327253778,0.4489887311099531,
2753,2753,2753,2753,2753,4474,2018_11_19_02_21,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.6671538307950747,1.5547806262653967,9.79131062793956,-0.2545735677083333,-0.1780029296875,0.6196533203125,
2754,2754,2754,2754,2754,4475,2018_11_19_02_22,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7183918851814114,1.4614282180179134,9.793106954087357,-0.4584391276041666,-0.3530354817708333,0.4119222005208333,
2755,2755,2755,2755,2755,4476,2018_11_19_02_23,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7391353828603578,1.4237537240761529,9.779256512318057,-0.5044026692708333,-0.6487467447916667,0.0936360677083333,
2756,2756,2756,2756,2756,4477,2018_11_19_02_24,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.465892626871855,1.5146145548069438,9.79368460996086,-0.6929117838541666,0.3307942708333333,0.4837076822916666,
2757,2757,2757,2757,2757,4478,2018_11_19_02_25,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.6488179423964195,1.519964129171336,9.780945585386387,-0.4019287109375,0.6581787109375,0.4353434244791667,
2758,2758,2758,2758,2758,4479,2018_11_19_02_26,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.8524751368998319,1.6213367340794642,9.75234413066594,-0.3824055989583333,0.0563720703125,0.8779215494791667,
2759,2759,2759,2759,2759,4480,2018_11_19_02_27,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.6956850739799673,4.224430200163953,8.806396975433683,-0.8646647135416666,-0.2885416666666666,-0.1914225260416666,
2760,2760,2760,2760,2760,4481,2018_11_19_02_28,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.4126499120237408,2.6723741240201484,9.547051053135524,-0.6043212890625,-0.03447265625,0.3438802083333333,
2761,2761,2761,2761,2761,4482,2018_11_19_02_29,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.749138464165733,2.695495753751397,9.513204601623777,-0.2975830078125,-0.9096516927083332,0.2399495442708333,
2762,2762,2762,2762,2762,4483,2018_11_19_02_30,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7505728365845458,2.680945564669654,9.512424371780533,-0.3348063151041666,-0.6514567057291667,0.4297526041666666,
2763,2763,2763,2763,2763,4484,2018_11_19_02_31,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.6671752616855552,2.70955263572228,9.50710246052633,-0.6528971354166667,-0.0890380859375,0.6932454427083333,
2764,2764,2764,2764,2764,4485,2018_11_19_02_32,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7230086923684196,2.649847757054875,9.51351038538637,-0.7886513157894737,-0.2085070349140177,-0.0408904377279833,
2765,2765,2765,2765,2765,4486,2018_11_19_02_33,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.6333259741578056,2.653895576776728,9.524156120872998,-0.5717366536458334,-0.3015706380208333,0.4035481770833333,
2766,2766,2766,2766,2766,4487,2018_11_19_02_34,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7039837645890269,2.6165166318589046,9.571480940649517,-0.7884440104166667,-0.0355224609375,0.5024169921875,
2767,2767,2767,2767,2767,4488,2018_11_19_02_35,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7178663829507326,2.597202170828679,9.547635159014597,-0.0582926432291666,-0.0606526692708333,0.9516927083333332,
2768,2768,2768,2768,2768,4489,2018_11_19_02_36,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,4.0,1.3030596894538682,2.350331237910417,9.05001681903699,-0.6830891927083333,-0.4012858072916667,0.2185791015625,
2769,2769,2769,2769,2769,4490,2018_11_19_02_37,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,1.1139194436375348,4.334143522411771,8.677822887226894,-0.9369791666666668,-0.3419026692708333,-0.0455891927083333,
2770,2770,2770,2770,2770,4491,2018_11_19_02_38,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,4.0,1.6199629863066227,3.057864752889702,7.831266259817029,-0.7065755208333333,-0.4414306640625,0.1675130208333333,
2771,2771,2771,2771,2771,4492,2018_11_19_02_39,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.7505058083726763,2.067767171515675,9.51414094599661,-0.7828043619791667,-0.1800130208333333,0.3690104166666667,
2772,2772,2772,2772,2772,4493,2018_11_19_02_40,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6388270033594574,1.7197526476763698,9.622000801231794,-0.5630208333333333,-0.13447265625,0.661572265625,
2773,2773,2773,2773,2773,4494,2018_11_19_02_41,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6418810499720098,1.7183159944599886,9.61679524790152,-0.7397542317708333,-0.0985188802083333,0.5073079427083333,
2774,2774,2774,2774,2774,4495,2018_11_19_02_42,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6420764669092869,1.7177445217245213,9.611885101903692,-0.891455078125,0.2617350260416666,0.2758707682291667,
2775,2775,2775,2775,2775,4496,2018_11_19_02_43,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6434304121500454,1.7169053453527354,9.604616671892504,-0.5699013157894737,-0.4372068785825951,0.4426947628973424,
2776,2776,2776,2776,2776,4497,2018_11_19_02_44,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6434256113725398,1.7177652584313672,9.600541975350144,-0.7394938151041667,-0.1831624348958333,0.4303873697916666,
2777,2777,2777,2777,2777,4498,2018_11_19_02_45,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.64275209568868,1.7177257543113102,9.59517117245243,-0.8295328776041667,-0.1671061197916666,0.269091796875,
2778,2778,2778,2778,2778,4499,2018_11_19_02_46,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6441918384098435,1.7163905788913765,9.6004904770437,-0.5908121744791667,-0.1801920572916666,0.7737548828125,
2779,2779,2779,2779,2779,4500,2018_11_19_02_47,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6441318968662475,1.7179113786793494,9.59529959653053,-0.6547526041666667,-0.0654703776041666,0.7051188151041666,
2780,2780,2780,2780,2780,4501,2018_11_19_02_48,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.6423928331466866,1.7187633303471392,9.592688489921642,-0.7009602864583333,-0.0297770182291666,0.6992594401041666,
2781,2781,2781,2781,2781,4502,2018_11_19_02_49,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-1.64393713482642,1.7167793347704354,9.58728607726767,-0.8063395182291667,-0.1554606119791666,0.5486897786458333,
2782,2782,2782,2782,2782,4503,2018_11_19_02_50,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.2463936360441196,3.628060103482648,8.763042431522967,-0.8895426432291667,-0.2134033203125,0.2560872395833333,
2783,2783,2783,2783,2783,4504,2018_11_19_02_51,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0121050616290036,-0.0929368515226204,9.862222296472558,-0.6705647786458333,0.0615152994791666,0.2337727864583333,
2784,2784,2784,2784,2784,4505,2018_11_19_02_52,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0341755807251264,-0.1443869169272628,9.891561018718347,-0.6205240885416666,-0.1583658854166666,0.738037109375,
2785,2785,2785,2785,2785,4506,2018_11_19_02_53,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0388193129312429,-0.1470999671935059,9.89479205263155,-0.6238932291666667,-0.1484049479166666,0.7409342447916667,
2786,2786,2786,2786,2786,4507,2018_11_19_02_54,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0134187900562149,-0.1301850533770439,9.864761344904768,-0.6496954794163627,-0.1523905680041688,0.718497589890568,
2787,2787,2787,2787,2787,4508,2018_11_19_02_55,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0121694081725644,-0.1439336162558784,9.86650137206043,-0.8096028645833333,-0.2016031901041666,0.5286376953125,
2788,2788,2788,2788,2788,4509,2018_11_19_02_56,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0086169811894736,-0.1316221108402027,9.849940370380736,-0.5035481770833333,0.2630696614583333,0.5719889322916667,
2789,2789,2789,2789,2789,4510,2018_11_19_02_57,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.0001957186284434,-0.120812008319486,9.820936495800666,-0.8094563802083333,-0.0810302734375,-0.1672607421875,
2790,2790,2790,2790,2790,4511,2018_11_19_02_58,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.0742993005534414,0.8319040420973701,9.673170534611046,-0.9511881510416668,-0.1415445963541666,-0.0641520182291666,
2791,2791,2791,2791,2791,4512,2018_11_19_02_59,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.0711396960844344,2.832525605618782,8.938508089193707,-0.8341959635416667,-0.1373046875,-0.0191650390625,
2792,2792,2792,2792,2792,4513,2018_11_19_03_00,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,-0.0774723996455767,0.5582726052585669,9.669219617262003,-0.7071126302083334,-0.07509765625,0.321923828125,
2793,2793,2793,2793,2793,4514,2018_11_19_03_01,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.0984464640376258,1.931359346022844,9.197886282659564,-0.6914957682291667,-0.1562418619791666,0.3421142578125,
2794,2794,2794,2794,2794,4515,2018_11_19_03_02,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,4.0,2.1142543652783874,4.651604127229003,7.759718955711084,-0.7975423177083333,-0.47548828125,0.0674886067708333,
2795,2795,2795,2795,2795,4516,2018_11_19_03_03,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,4.918194311151749,2.016397745589583,7.372171976707729,-0.6558268229166667,-0.4851969401041666,-0.1181640625,
2796,2796,2796,2796,2796,4517,2018_11_19_03_04,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,2.0,0.4305139288300088,2.92313795572901,9.166589990201569,-0.8095540364583333,-0.0499186197916666,-0.0773763020833333,
2797,2797,2797,2797,2797,4518,2018_11_19_03_05,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,2.0,0.2168991253271001,4.459580034580622,8.704862933594626,-0.7819417317708334,-0.114208984375,-0.112841796875,
2798,2798,2798,2798,2798,4519,2018_11_19_03_06,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,2.0,1.2086252097178742,-7.609086938924354,2.2149859799258764,-0.5973814486711829,0.4981191375716519,0.2079696456487754,
2799,2799,2799,2799,2799,4520,2018_11_19_03_07,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,1.064551091642554,-9.697983461326997,1.3314080597509506,-0.5730387369791666,0.544482421875,0.192626953125,
2800,2800,2800,2800,2800,4521,2018_11_19_03_08,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,2.0,1.5673109453953136,-9.742370968219236,2.003597695447984,-0.6376708984375,0.3900716145833333,0.0058024088541666,
2801,2801,2801,2801,2801,4522,2018_11_19_03_09,travel,2.0,2.0,,2.0,2.0,,workplace,4.0,4.0,3.0,0.9692189389982137,-2.362186125024837,7.132497765772238,-0.6929036458333333,0.2446370442708333,0.364794921875,
2802,2802,2802,2802,2802,4523,2018_11_19_03_10,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,0.1570708921103024,2.738926526874581,9.113778189697642,-0.8451090494791667,-0.2573323567708333,0.1576497395833333,
2803,2803,2803,2803,2803,4524,2018_11_19_03_11,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.8170555121662936,4.284940055516799,8.484095050951852,-0.84853515625,-0.1570475260416666,-0.0891764322916666,
2804,2804,2804,2804,2804,4525,2018_11_19_03_12,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0876551268886892,0.8332787062118687,9.64973353141098,-0.7934651692708333,-0.2143229166666666,0.3317057291666667,
2805,2805,2805,2805,2805,4526,2018_11_19_03_13,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0347467570639417,-0.1547705287152297,9.904945244680862,-0.7504475911458334,-0.256396484375,0.6000895182291667,
2806,2806,2806,2806,2806,4527,2018_11_19_03_14,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0454737458045912,-0.1427030017547596,9.886655001399753,-0.6348063151041666,-0.2147135416666666,0.5719482421875,
2807,2807,2807,2807,2807,4528,2018_11_19_03_15,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0160221156113101,0.0366181473377382,9.827515822788364,-0.7046956380208333,-0.3755696614583333,0.1956136067708333,
2808,2808,2808,2808,2808,4529,2018_11_19_03_16,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0340386615752658,-0.1128691266345836,9.83869876468938,-0.872216796875,-0.1986083984375,0.1700439453125,
2809,2809,2809,2809,2809,4530,2018_11_19_03_17,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0138236326351623,-0.112736604564502,9.855870875027977,-0.5749250911933299,-0.2174065268368942,0.7615701537258989,
2810,2810,2810,2810,2810,4531,2018_11_19_03_18,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0783732409400892,-0.0958967598631578,9.89168197984322,-0.7001627604166667,-0.1985026041666666,0.6784261067708334,
2811,2811,2811,2811,2811,4532,2018_11_19_03_19,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0846067448331464,-0.1031088570613659,9.91803157670773,-0.7744466145833333,-0.2032552083333333,0.4429117838541667,
2812,2812,2812,2812,2812,4533,2018_11_19_03_20,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2400073251923899,-0.04246021556271,9.915058268309073,-0.6473876953125,-0.26748046875,0.4458902994791666,
2813,2813,2813,2813,2813,4534,2018_11_19_03_21,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2453587543040357,-0.0135608871674132,9.888352108342668,-0.5955403645833334,-0.3880615234375,0.4929117838541667,
2814,2814,2814,2814,2814,4535,2018_11_19_03_22,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2431602707015715,-0.0168130334042553,9.88035715593501,-0.7585042317708334,-0.1005533854166666,0.6006266276041666,
2815,2815,2815,2815,2815,4536,2018_11_19_03_23,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2286904979540902,-0.0099655629217245,9.873587444848788,-0.5639567057291667,-0.4524983723958333,0.510986328125,
2816,2816,2816,2816,2816,4537,2018_11_19_03_24,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.243441784603809,0.9252342876625976,9.601037168868976,-0.5251708984375,-0.3099365234375,0.5718668619791667,
2817,2817,2817,2817,2817,4538,2018_11_19_03_25,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.3465372368185882,5.068779698945899,7.965789232642798,-0.798779296875,-0.5579345703125,0.0156494140625,
2818,2818,2818,2818,2818,4539,2018_11_19_03_26,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,0.2028797722996628,3.721031816549256,8.6428603569989,-0.8308349609375,-0.2104817708333333,0.3412190755208333,
2819,2819,2819,2819,2819,4540,2018_11_19_03_27,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2517504420044841,0.0407121531617022,9.906746945408743,-0.2426595052083333,-0.8643880208333333,0.1607666015625,
2820,2820,2820,2820,2820,4541,2018_11_19_03_28,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.260887553241885,0.0400338406625979,9.8943523387458,-0.3709391276041666,-0.3753173828125,0.5930257161458333,
2821,2821,2821,2821,2821,4542,2018_11_19_03_29,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2683731208286707,0.0485301734941767,9.889180569428872,-0.3994919228764981,-0.277716258467952,0.7165597316310578,
2822,2822,2822,2822,2822,4543,2018_11_19_03_30,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,0.051213931455542,1.5761622295741318,9.242614679675253,-0.4121826171875,-0.4056070963541666,0.5878011067708333,
2823,2823,2823,2823,2823,4544,2018_11_19_03_31,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.6312381178561032,6.701215042665184,7.220508818197078,-0.7696451822916667,-0.6343424479166667,0.0826009114583333,
2824,2824,2824,2824,2824,4545,2018_11_19_03_32,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2463775640195986,1.4083268209845698,9.330023101063867,-0.7504313151041667,-0.0266682942708333,0.2551350911458333,
2825,2825,2825,2825,2825,4546,2018_11_19_03_33,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.074869073322508,-0.1272599984725654,9.906650417973148,-0.9394938151041666,-0.1746500651041666,-0.28525390625,
2826,2826,2826,2826,2826,4547,2018_11_19_03_34,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0744829982301226,-0.1258631576019046,9.89451320772676,-0.831201171875,0.05185546875,-0.55390625,
2827,2827,2827,2827,2827,4548,2018_11_19_03_35,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0757645530039188,-0.1253296233376269,9.877474997480377,-0.6163248697916667,0.4131266276041667,0.0998128255208333,
2828,2828,2828,2828,2828,4549,2018_11_19_03_36,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0753382617250836,-0.1237638743605834,9.869844666573323,-0.7805908203125,-0.1277099609375,0.31962890625,
2829,2829,2829,2829,2829,4550,2018_11_19_03_37,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0660113699092331,-0.1208301487440409,9.856346440402898,-0.8156494140625,0.3187581380208333,0.2917317708333333,
2830,2830,2830,2830,2830,4551,2018_11_19_03_38,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.3768092760926091,2.574866069084862,9.264417172396412,-0.8817545572916666,-0.3724609375,-0.0069091796875,
2831,2831,2831,2831,2831,4552,2018_11_19_03_39,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1642534977410976,-0.0741264154820828,9.891593496528555,-0.6527180989583333,-0.3851888020833333,0.4696370442708333,
2832,2832,2832,2832,2832,4553,2018_11_19_03_40,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2513053852945148,-0.0109227073910414,9.876437421802876,-0.3200153074517978,-0.9274687337154768,0.080706096925482,
2833,2833,2833,2833,2833,4554,2018_11_19_03_41,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.147218619307219,-0.0598537027141576,9.870708966144369,-0.1812255859375,-0.9618245442708332,0.1378662109375,
2834,2834,2834,2834,2834,4555,2018_11_19_03_42,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1689024844946239,-0.0568522363094061,9.86500801231799,-0.1749593098958333,-0.1341959635416666,0.3831787109375,
2835,2835,2835,2835,2835,4556,2018_11_19_03_43,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1653983172273225,-0.0586485578960804,9.858817396136592,-0.1502115885416666,-0.76416015625,0.2989501953125,
2836,2836,2836,2836,2836,4557,2018_11_19_03_44,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1709044213008406,-0.0562644105988794,9.857127777590994,-0.3754801432291667,-0.6147786458333333,0.3607096354166667,
2837,2837,2837,2837,2837,4558,2018_11_19_03_45,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1438612266558793,-0.056771804012206,9.852095950727874,-0.471728515625,-0.872802734375,-0.003466796875,
2838,2838,2838,2838,2838,4559,2018_11_19_03_46,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,0.2661960857165733,3.176060028363043,8.868883244871222,-0.7579508463541667,-0.4751546223958333,-0.06708984375,
2839,2839,2839,2839,2839,4560,2018_11_19_03_47,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,0.2903160487894826,3.674074670740792,8.732655096978194,-0.7703287760416667,-0.4372233072916666,0.0227294921875,
2840,2840,2840,2840,2840,4561,2018_11_19_03_48,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.101202611118253,-0.0411867038240761,9.914468430571125,-0.3050211588541666,-0.8815999348958333,0.1949381510416666,
2841,2841,2841,2841,2841,4562,2018_11_19_03_49,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.0937518983774914,-0.0287894040795072,9.883354580907035,-0.4561930338541666,-0.5699869791666666,0.3228434244791666,
2842,2842,2842,2842,2842,4563,2018_11_19_03_50,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.065844568293841,-0.0188238410829787,9.882295562429988,-0.7497395833333333,-0.1166748046875,0.4479736328125,
2843,2843,2843,2843,2843,4564,2018_11_19_03_51,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1801881275027429,-0.0520936488783434,9.86761673223275,-0.5219108259510161,-0.569331357477853,0.2821782178217821,
2844,2844,2844,2844,2844,4565,2018_11_19_03_52,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2287387576690953,-0.0854030246709963,9.8627451822508,-0.2322916666666666,-0.7819986979166667,0.2669352213541666,
2845,2845,2845,2845,2845,4566,2018_11_19_03_53,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.23035276598186,-0.0834056225044792,9.857557295632674,-0.2533040364583333,-0.7781575520833334,0.0784261067708333,
2846,2846,2846,2846,2846,4567,2018_11_19_03_54,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2377507923519899,-0.0823514281128145,9.852477141578031,-0.7722981770833334,-0.0943115234375,0.5892252604166667,
2847,2847,2847,2847,2847,4568,2018_11_19_03_55,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2360554164479316,-0.08062266441075,9.854192554591233,-0.7692138671875,-0.17177734375,0.5943115234375,
2848,2848,2848,2848,2848,4569,2018_11_19_03_56,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2478307071433411,-0.0849204307197086,9.848219117021246,-0.8882486979166667,-0.0564371744791666,-0.065869140625,
2849,2849,2849,2849,2849,4570,2018_11_19_03_57,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2344172789699909,-0.0842528426780514,9.848243248880156,-0.5659423828125,-0.4860514322916666,0.239599609375,
2850,2850,2850,2850,2850,4571,2018_11_19_03_58,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2616355737810783,-0.0879232369160133,9.842052644736816,-0.4029703776041666,0.8362874348958333,-0.1210611979166666,
2851,2851,2851,2851,2851,4572,2018_11_19_03_59,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2576595362015711,-0.0877516479820828,9.846355785274326,-0.6658284505208333,0.1470540364583333,0.2391520182291666,
2852,2852,2852,2852,2852,4573,2018_11_19_04_00,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2583887891343817,-0.0904622169096306,9.848052888577817,-0.7583333333333333,-0.2956461588541667,0.5865559895833333,
2853,2853,2853,2853,2853,4574,2018_11_19_04_01,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.2523410877174069,-0.0884849789531056,9.846166745551177,-0.641650390625,-0.2109049479166666,0.6694173177083333,
2854,2854,2854,2854,2854,4575,2018_11_19_04_02,study,3.0,0.0,,2.0,2.0,,workplace,6.0,5.0,3.0,-0.1089583088636414,1.0769535015089111,9.553612706834713,-0.6277669270833334,-0.2578125,0.4269612630208333,
