,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
713,713,713,713,713,1141,2018_11_01_08_26,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6186692250011224,0.0026194121503919,10.18587897956326,-0.5086633663366337,-0.2875032569046378,0.4280712610734757,
714,714,714,714,714,1145,2018_11_01_08_27,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6212671864501698,0.0043218960223964,10.1880318857783,-0.3165690104166667,0.108544921875,0.851318359375,
715,715,715,715,715,1149,2018_11_01_08_28,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6211947984714467,0.0057053316948488,10.187986319708855,-0.1588541666666666,0.118212890625,0.9528401692708334,
716,716,716,716,716,1153,2018_11_01_08_29,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6236050858230697,0.0031556275151175,10.192125884098552,-0.1807373046875,0.0211018880208333,0.9047200520833332,
717,717,717,717,717,1157,2018_11_01_08_30,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6251654719260948,0.0013753924615901,10.193814957446836,0.0189371744791666,-0.8817708333333333,0.3988362630208333,
718,718,718,718,718,1161,2018_11_01_08_31,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6270636772340452,0.0017561053656214,10.194415522396415,-0.1400227864583333,-0.8475260416666667,0.4199625651041667,
719,719,719,719,719,1165,2018_11_01_08_32,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6256721967413245,0.0023405801251959,10.198941176371784,-0.3286051432291667,0.060693359375,0.9080322265625,
720,720,720,720,720,1169,2018_11_01_08_33,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.6275514792165677,0.0019828866898712,10.194380071628435,-0.3375081380208333,0.0633219401041666,0.9066162109375,
721,721,721,721,721,1173,2018_11_01_08_34,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5049367342322365,0.0513353284446558,10.19177819390039,-0.3388753255208333,0.0681803385416666,0.9014404296875,
722,722,722,722,722,1177,2018_11_01_08_35,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5342206708171304,0.0626460437946245,10.18812302655768,-0.1135335286458333,-0.4889892578125,0.65791015625,
723,723,723,723,723,1181,2018_11_01_08_36,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.538434129513148,0.0668259610493562,10.190475939843305,-0.3031982421875,0.0422607421875,0.9214436848958332,
724,724,724,724,724,1185,2018_11_01_08_37,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5375881037961908,0.0677374085903693,10.191857793393057,-0.3114007946847316,0.0453361125586242,0.9186180953621678,
725,725,725,725,725,1189,2018_11_01_08_38,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5395962326595711,0.0660670977424408,10.191450266517368,-0.3623942057291666,0.0583658854166666,0.9030924479166668,
726,726,726,726,726,1193,2018_11_01_08_39,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5417437755207142,0.0653780610229558,10.195136737961931,-0.3693440755208333,-0.0176025390625,0.8343180338541667,
727,727,727,727,727,1197,2018_11_01_08_40,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5441594259238497,0.0630213943330345,10.191812197088453,-0.397216796875,-0.1250162760416666,0.5955078125,
728,728,728,728,728,1201,2018_11_01_08_41,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5420494177155619,0.0655255201956325,10.192485147816368,-0.798583984375,-0.0408610026041666,0.4984293619791666,
729,729,729,729,729,1205,2018_11_01_08_42,work,3.0,0.0,,0.0,,,workplace,2.0,3.0,3.0,-0.5389634987345988,0.0677669006134375,10.188659252519589,-0.917626953125,-0.1172119140625,0.3659993489583333,
730,730,730,730,730,1209,2018_11_01_08_53,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.5846356376965304,-8.879099178779375,-2.38999909899776,-0.660986328125,0.7076416015625,0.2195068359375,
731,731,731,731,731,1213,2018_11_01_08_54,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.7115401401297162,-4.628167355405698,2.448211914419972,-0.7337646484375,0.383544921875,-0.0516682942708333,
732,732,732,732,732,1217,2018_11_01_08_55,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.0211429724475924,-9.61717592833151,0.0607893984188126,-0.2289632161458333,0.3205159505208333,0.6310384114583333,
733,733,733,733,733,1221,2018_11_01_08_56,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.0396879820894737,-9.316439281242978,-1.7641258137922733,-0.0673177083333333,0.3953287760416666,0.2137858072916666,
734,734,734,734,734,1225,2018_11_01_08_57,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.2222865382532209,-9.170594410924348,-2.291805618235177,-0.1334228515625,0.9195963541666666,-0.4174397786458333,
735,735,735,735,735,1229,2018_11_01_08_58,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.0409227414470588,-9.604839868011233,0.4698503446974802,-0.1248209635416666,0.9117594401041668,-0.42216796875,
736,736,736,736,736,1233,2018_11_01_08_59,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.5712838658553165,-9.16185356702128,-2.474125935217795,-0.1038330078125,0.7849609375,-0.202294921875,
737,737,737,737,737,1237,2018_11_01_09_00,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.4460320040104149,-9.393949323572254,-1.121903347192221,-0.0401902032308494,0.8758223684210527,-0.500561816050026,
738,738,738,738,738,1241,2018_11_01_09_01,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.0758744769679729,-9.322785401455798,-1.3946171206948534,-0.1053385416666666,0.887158203125,-0.4790120442708333,
739,739,739,739,739,1245,2018_11_01_09_02,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.4982030790147814,-9.478092232698843,-0.432807592817471,0.1113525390625,0.1934407552083333,0.72578125,
740,740,740,740,740,1249,2018_11_01_09_03,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-1.0441212976662957,-9.517273610750262,0.2018810735481523,-0.3400146484375,0.1390869140625,0.7714925130208333,
741,741,741,741,741,1253,2018_11_01_09_04,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.5974565530863406,-9.620886543113158,1.1031224190369493,-0.7608072916666667,0.1563557942708333,0.6167236328125,
742,742,742,742,742,1257,2018_11_01_09_05,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.5848370821867781,-6.159965888168077,3.3391823795551794,-0.7678792317708333,0.1096354166666666,0.4977945963541667,
743,743,743,743,743,1261,2018_11_01_09_06,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.5255447083311315,-5.99392001464479,1.230513797458558,-0.7937093098958333,-0.0871012369791666,-0.1839518229166666,
744,744,744,744,744,1265,2018_11_01_09_07,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.7285665675742445,-9.449817664893628,-0.4289521808118695,-0.3141276041666667,0.2497395833333333,0.5509928385416667,
745,745,745,745,745,1269,2018_11_01_09_08,work,5.0,1.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.7851454177616104,-9.20491874930044,-2.356603893788481,-0.6983561197916667,0.6634684244791667,0.3068277994791666,
746,746,746,746,746,1273,2018_11_01_09_10,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1192328538833154,0.1626207217989913,10.176176181075071,-0.5827799479166667,0.1267415364583333,0.7748372395833333,
747,747,747,747,747,1277,2018_11_01_09_11,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1344613713129907,0.1328822172340436,10.20075628443444,-0.6731451928087545,0.1516170531526837,0.6785109431995832,
748,748,748,748,748,1278,2018_11_01_09_12,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1225343597080032,0.1558924087800772,10.16841498500283,-0.6344563802083333,0.0150065104166666,0.3456868489583333,
749,749,749,749,749,1282,2018_11_01_09_13,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1245199380397546,0.1575132706332579,10.18354108230683,-0.8225016276041667,0.0520426432291666,0.4592854817708333,
750,750,750,750,750,1283,2018_11_01_09_14,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1250963694848832,0.1587170741114209,10.187420608622649,-0.7418619791666666,0.1466145833333333,0.1553955078125,
751,751,751,751,751,1284,2018_11_01_09_15,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1261527138174705,0.1583846207502788,10.188771847704384,-0.866845703125,0.0564371744791666,0.4367350260416666,
752,752,752,752,752,1285,2018_11_01_09_16,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.0387120691646137,1.316207690367301,9.782695963829804,-0.7816569010416666,-0.0291259765625,0.3951171875,
753,753,753,753,753,1286,2018_11_01_09_17,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,0.1053797284277669,0.3256945438997757,10.087051824188146,-0.658837890625,-0.010400390625,0.5100504557291666,
754,754,754,754,754,1287,2018_11_01_09_18,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1261848866114232,0.1643526975447916,10.194045529115352,-0.5285319010416667,0.1507405598958333,0.7980224609375,
755,755,755,755,755,1288,2018_11_01_09_19,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1261330311102416,0.1658791904588682,10.197300795747074,-0.829150390625,0.2006917317708333,0.3878255208333333,
756,756,756,756,756,1289,2018_11_01_09_20,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1258685196875709,0.1669560230907039,10.197560424971998,-0.722265625,0.1887369791666666,0.6110026041666666,
757,757,757,757,757,1290,2018_11_01_09_21,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.0533480699656216,0.209126682594514,10.177929584714429,-0.6083251953125,0.1455647786458333,0.762646484375,
758,758,758,758,758,1291,2018_11_01_09_22,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.0296258995992159,1.0619987000268811,9.978098223236293,-0.6465087890625,0.0335205078125,0.4871500651041666,
759,759,759,759,759,1292,2018_11_01_09_23,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1213723534916024,0.1791415168924948,10.194890080067182,-0.6260014981761334,0.0561897472642001,0.6790320479416363,
760,760,760,760,760,1293,2018_11_01_09_24,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1213723534977613,0.1790744899048128,10.194731877939516,-0.6172119140625,0.1404215494791666,0.755810546875,
761,761,761,761,761,1294,2018_11_01_09_25,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1229425935098051,0.1778898565938356,10.19764328347337,-0.8814371744791667,0.2507242838541667,0.1712809244791666,
762,762,762,762,762,1295,2018_11_01_09_26,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1244904460979852,0.1795892567161235,10.200702651175805,-0.6386149088541667,0.1768798828125,0.7031819661458333,
763,763,763,763,763,1296,2018_11_01_09_27,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1233825363658275,0.1809909174694656,10.19885312773109,-0.7387613932291667,-0.013720703125,-0.1424072265625,
764,764,764,764,764,1297,2018_11_01_09_28,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1211980835750287,0.1828414025783853,10.201080669652836,-0.8677083333333333,-0.15908203125,0.1593180338541666,
765,765,765,765,765,1298,2018_11_01_09_29,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.121501045300113,0.1851471286926068,10.20391725251959,-0.6395833333333333,-0.1571858723958333,0.548095703125,
766,766,766,766,766,1299,2018_11_01_09_30,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1214035781597098,0.1828435887356446,10.20882568522665,-0.807470703125,0.1396240234375,0.2897379557291666,
767,767,767,767,767,1300,2018_11_01_09_31,work,3.0,0.0,,3.0,3.0,,workplace,3.0,3.0,3.0,-0.1234796801170222,0.170017812718923,10.180854640257566,-0.4040934244791667,0.4740478515625,0.7145345052083333,
768,768,768,768,768,1301,2018_11_01_10_04,work,3.0,0.0,,0.0,,,workplace,2.0,2.0,3.0,1.7573574531304508,-0.0683647795871236,9.410645656942908,-0.5923258463541666,0.3546549479166667,0.2952473958333333,
769,769,769,769,769,1302,2018_11_01_10_11,work,2.0,1.0,,0.0,,,workplace,2.0,2.0,2.0,-0.2399708351974999,-0.0070389529439999,10.132117862500015,,,,
770,770,770,770,770,1303,2018_11_01_10_25,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.4009389681954121,2.353052514564356,9.611863106718989,-0.5453531901041667,-0.4197591145833333,0.2659423828125,
771,771,771,771,771,1304,2018_11_01_10_34,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1350512077509528,0.1624947109151163,10.152738208678665,-0.4032958984375,0.1114176432291666,0.8744303385416666,
772,772,772,772,772,1305,2018_11_01_10_35,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1277211438908185,0.170747065669651,10.163454465565549,-0.507080078125,0.0588216145833333,0.6706380208333333,
773,773,773,773,773,1306,2018_11_01_10_39,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,2.0,0.2274961062056037,-4.331968001534464,3.210203955342687,-0.8294521886399167,0.0538203491401771,-0.0813330510682647,
774,774,774,774,774,1307,2018_11_01_10_40,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1313796421816459,0.1615623928444305,10.16416520005599,-0.3915364583333333,0.0418375651041666,0.7699462890625,
775,775,775,775,775,1308,2018_11_01_10_41,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1354560510285562,0.1685030044260901,10.16830720268761,-0.1875651041666666,0.1093587239583333,0.95283203125,
776,776,776,776,776,1309,2018_11_01_10_42,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1366425242605048,0.1687664062386544,10.170881892437022,-0.1796468098958333,0.0544759114583333,0.9189371744791668,
777,777,777,777,777,1310,2018_11_01_10_43,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1390755045828672,0.1734093747162355,10.179597228723429,-0.4247477213541666,-0.5598225911458333,0.3078043619791666,
778,778,778,778,778,1311,2018_11_01_10_44,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1373247616741326,0.1737713202603563,10.18156780459127,-1.0130452473958331,-0.0359944661458333,0.0069905598958333,
779,779,779,779,779,1312,2018_11_01_10_45,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1548187882603576,0.1520706845907051,10.209123905487102,-1.0102132161458333,-0.0264322916666666,0.0520263671875,
780,780,780,780,780,1313,2018_11_01_10_46,work,3.0,0.0,,0.0,,,workplace,3.0,3.0,3.0,-0.1372041129983205,0.1709186544322493,10.174074195408789,-0.6671305338541667,-0.0006266276041666,0.5310546875,
781,781,781,781,781,1314,2018_11_01_10_55,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,4.0,-1.158608603098321,0.2832852628924943,6.893881203596983,-0.4669108072916667,0.2680257161458333,0.5529703776041667,
782,782,782,782,782,1315,2018_11_01_10_57,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,0.7381085047762601,-3.6857542167413095,5.956603565974532,-0.6069091796875,0.2694905598958333,0.2149495442708333,
783,783,783,783,783,1316,2018_11_01_10_58,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,2.0,-0.5590762777383749,-7.990901075280117,2.6533327905182102,-0.5445149739583334,0.6423665364583333,0.0213948567708333,
784,784,784,784,784,1317,2018_11_01_10_59,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.819141388597425,-9.575855188969776,1.460901398426651,-0.5593994140625,0.82373046875,0.1707845052083333,
785,785,785,785,785,1318,2018_11_01_11_00,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.8386404877168442,-9.587873644935655,1.3654459323726884,-0.5397705078125,0.8388916015625,0.1539957682291666,
786,786,786,786,786,1319,2018_11_01_11_01,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.7504307508501681,-9.587523252519624,1.4145134022889083,-0.5488932291666667,0.8399251302083334,0.1403889973958333,
787,787,787,787,787,1320,2018_11_01_11_02,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.7149815521558796,-9.5808554213326,1.505637829294512,-0.5636236321000521,0.6216779572694111,0.0734920531526836,
788,788,788,788,788,1321,2018_11_01_11_03,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.6736116679372551,-9.580385545938377,1.5142426949916017,-0.5227132161458333,0.5513753255208333,0.2731770833333333,
789,789,789,789,789,1322,2018_11_01_11_04,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.6561774017210963,-9.585928276720772,1.459006016424733,-0.5029854218362283,0.3489066377171216,0.4345533498759305,
790,790,790,790,790,1323,2018_11_01_11_05,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,0.9244567652415452,-9.034296281075047,2.660543895895857,,,,
791,791,791,791,791,1324,2018_11_01_11_06,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,1.4478619692884556,-8.893185829059329,2.76889426636058,,,,
792,792,792,792,792,1325,2018_11_01_11_07,work,2.0,1.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.4830707661187672,-9.530999236694688,1.7476029158935606,,,,
793,793,793,793,793,1326,2018_11_01_11_09,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,4.0,-0.1912492613423294,2.2727730394263164,9.667273005823084,,,,
794,794,794,794,794,1327,2018_11_01_11_10,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.1384776225156778,0.7924780811191626,10.034140831075089,-0.9266202367205544,0.2035941108545034,0.0868576789838337,
795,795,795,795,795,1328,2018_11_01_11_11,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-0.1986959626592036,0.1563640142579733,10.158757815333004,-0.9939127604166668,0.0663248697916666,0.0606526692708333,
796,796,796,796,796,1329,2018_11_01_11_12,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,0.6706016849187014,2.5485995442564384,9.614613935442344,-1.0006421232876712,-0.0467679794520548,-0.0451626712328767,
797,797,797,797,797,1330,2018_11_01_11_13,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,4.0,-1.5581212640156747,3.1749741898656167,8.98940286578948,,,,
798,798,798,798,798,1331,2018_11_01_11_14,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,4.0,-4.885244493893557,3.341766364257702,8.271691165938373,,,,
799,799,799,799,799,1332,2018_11_01_11_15,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,3.0,-3.973578986337091,3.999093911191931,8.129329644543942,,,,
800,800,800,800,800,1333,2018_11_01_11_16,work,3.0,0.0,,3.0,3.0,,outdoor,3.0,3.0,4.0,-1.0661168406438974,3.2229869137737883,9.095570915453532,,,,
801,801,801,801,801,1334,2018_11_01_11_26,work,3.0,0.0,,0.0,,,outdoor,3.0,3.0,2.0,-0.3432261066285511,1.635523953198313,9.87359527099669,,,,
802,802,802,802,802,1335,2018_11_01_11_27,work,3.0,0.0,,0.0,,,outdoor,3.0,3.0,3.0,-0.1033474725520718,0.0017292946229563,10.153759704367346,,,,
803,803,803,803,803,1336,2018_11_01_11_28,work,3.0,0.0,,0.0,,,outdoor,3.0,3.0,3.0,-0.1105922568127808,-0.0024827764280268,10.169492366591964,,,,
804,804,804,804,804,1337,2018_11_01_11_29,work,3.0,0.0,,0.0,,,outdoor,3.0,3.0,3.0,-0.5265930038094067,1.338822572153192,9.838167494120944,,,,
805,805,805,805,805,1338,2018_11_01_11_49,recreation_media,3.0,0.0,,0.0,,,workplace,2.0,2.0,3.0,-0.1603292891919191,0.1657077782848486,10.140263927272722,-0.4918619791666667,0.1875651041666666,0.5600992838541666,
806,806,806,806,806,1339,2018_11_01_11_50,recreation_media,3.0,0.0,,0.0,,,workplace,2.0,2.0,3.0,-0.1560574460492717,0.1587170738684202,10.142032670492773,0.106103515625,0.146484375,0.5899576822916667,
807,807,807,807,807,1340,2018_11_01_11_51,recreation_media,3.0,0.0,,0.0,,,workplace,2.0,2.0,3.0,-0.1494244616825304,0.1609664974552057,10.15523697704372,0.9468180338541666,0.160986328125,0.1691650390625,
808,808,808,808,808,1341,2018_11_01_11_52,recreation_media,3.0,0.0,,0.0,,,workplace,2.0,2.0,3.0,-0.1504700816091821,0.1623955114999988,10.161692997200488,0.9544026692708332,0.1561197916666666,0.1211832682291666,
809,809,809,809,809,1342,2018_11_01_11_53,travel,2.0,1.0,1.0,3.0,3.0,,outdoor,4.0,4.0,3.0,-0.0330630405162374,0.8775272045851062,9.849867679395317,-0.6393955184992184,0.1135356956748306,0.5976745700885878,
810,810,810,810,810,1343,2018_11_01_11_54,travel,2.0,1.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,0.5907752993623732,0.0127806953109725,7.09233457362373,-0.6376139322916666,0.2743570963541666,0.1022542317708333,
811,811,811,811,811,1344,2018_11_01_11_55,travel,2.0,1.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,0.011627833237402,-9.999575093815986,-0.7189857443548703,-0.1431559244791666,1.184814453125,0.0974365234375,
812,812,812,812,812,1345,2018_11_01_11_56,travel,2.0,1.0,1.0,3.0,3.0,,outdoor,4.0,4.0,2.0,-0.0396202194087297,-9.777914372949075,-0.957462961874482,-0.1346028645833333,1.1314208984375,0.086767578125,
813,813,813,813,813,1346,2018_11_01_11_57,travel,2.0,1.0,1.0,3.0,3.0,,outdoor,4.0,4.0,3.0,-0.2264410755469209,-9.58973771912883,-0.6910837731332038,-0.7243408203125,0.34072265625,-0.2618977864583333,
814,814,814,814,814,1347,2018_11_01_11_58,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,1.084010343692161,-7.246578322346038,-2.854042622100221,-0.6845377604166667,0.4288492838541666,0.0106201171875,
815,815,815,815,815,1348,2018_11_01_11_59,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,4.070502384749014,1.342751473314294,-0.2549288202857094,-0.7675537109375,0.0442220052083333,0.2065266927083333,
816,816,816,816,816,1349,2018_11_01_12_00,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,5.871856858655024,2.94868807731092,1.4683625562396614,-0.045751953125,-0.5397379557291667,0.1270426432291666,
817,817,817,817,817,1350,2018_11_01_12_01,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,7.7992742910616,4.274869908012313,1.809894490790036,0.1826904296875,-0.7621907552083333,0.3128255208333333,
818,818,818,818,818,1351,2018_11_01_12_02,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.133070703583422,-2.084172714843226,-6.744799948992164,-0.1429524739583333,-0.3300455729166666,0.5168863932291666,
819,819,819,819,819,1352,2018_11_01_12_03,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.423289253415448,-2.2239774609182463,-6.4582465164053655,-0.6169840494791666,0.0581787109375,0.667724609375,
820,820,820,820,820,1353,2018_11_01_12_04,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.392561422564399,-2.108364052463604,-6.5225655073348,-0.2931214174048984,0.0663350052110474,0.4732608129233976,
821,821,821,821,821,1354,2018_11_01_12_05,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.25559699389356,-2.002531762689077,-6.681872927114858,-0.457177734375,0.67158203125,0.5303873697916667,
822,822,822,822,822,1355,2018_11_01_12_06,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.198084193785003,-2.07779173129899,-6.707599980123178,-0.4825602213541666,0.7089029947916666,0.5063802083333333,
823,823,823,823,823,1356,2018_11_01_12_07,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.178061875755875,-2.0647322094064915,-6.72809680688689,-0.411474609375,0.7431803385416667,0.5098714192708333,
824,824,824,824,824,1357,2018_11_01_12_08,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.228838385938381,-2.0949198081232527,-6.673991445378148,-0.497412109375,0.3454427083333333,0.763818359375,
825,825,825,825,825,1358,2018_11_01_12_09,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.339208011534161,-2.102508593840985,-6.5708919569429,-0.4276611328125,-0.0439860026041666,0.8268880208333333,
826,826,826,826,826,1359,2018_11_01_12_10,meal,3.0,1.0,,3.0,3.0,,restaurant,4.0,4.0,3.0,6.34484885926134,-2.015655227476212,-6.597695743704531,-0.4006429036458333,-0.4726318359375,0.6100830078125,
827,827,827,827,827,1360,2018_11_01_12_18,travel,2.0,1.0,1.0,0.0,,,outdoor,5.0,3.0,2.0,-0.1535317010861778,-3.064701461052042,4.052246658421487,-0.686669921875,0.0195393880208333,0.0387451171875,
828,828,828,828,828,1361,2018_11_01_12_19,travel,2.0,1.0,1.0,0.0,,,outdoor,5.0,3.0,2.0,0.4595902039484882,-9.253125741075038,-0.8266685160111406,-0.4511555989583333,0.6101969401041667,-0.1736083984375,
829,829,829,829,829,1362,2018_11_01_12_20,travel,2.0,1.0,1.0,0.0,,,outdoor,5.0,3.0,2.0,1.0372282323415456,-4.2773177375139975,2.643669207853472,-0.4206705729166666,0.617578125,0.0598714192708333,
830,830,830,830,830,1363,2018_11_01_12_21,recreation_etc,3.0,0.0,,0.0,,,workplace,6.0,2.0,2.0,-0.1316060205402015,-9.608237070963058,-1.0335028751824744,-0.2289713541666666,0.9524251302083332,0.0757568359375,
831,831,831,831,831,1364,2018_11_01_12_22,recreation_etc,3.0,0.0,,0.0,,,workplace,6.0,2.0,3.0,0.0114374738085105,2.258281822645588,8.193570797891953,-0.5954915364583333,0.1354817708333333,0.2819986979166666,
832,832,832,832,832,1365,2018_11_01_12_23,recreation_etc,3.0,0.0,,0.0,,,workplace,6.0,2.0,3.0,-0.2695232975717809,-3.909139566941661,5.147073834581192,-0.2876871744791666,0.5118896484375,0.468896484375,
833,833,833,833,833,1366,2018_11_01_12_24,recreation_etc,3.0,0.0,,0.0,,,workplace,6.0,2.0,3.0,-0.6476248653583461,-2.6810794064949827e-05,10.14454751175816,-0.1999267578125,0.1723795572916666,0.9187418619791666,
834,834,834,834,834,1367,2018_11_01_12_25,recreation_etc,3.0,0.0,,0.0,,,workplace,6.0,2.0,3.0,-0.6623734759406523,0.0138075461636057,10.159290754759272,-0.13125,0.1674235026041666,0.9463053385416668,
835,835,835,835,835,1368,2018_11_01_12_26,recreation_etc,3.0,0.0,,0.0,,,workplace,6.0,2.0,3.0,-0.6357664674387461,0.2644936008404255,10.078901352127696,-0.1904459635416666,0.1477457682291666,0.9054606119791668,
