,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
617,617,617,617,617,679,2018_10_31_09_40,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0613070156214954,0.0033888812220604,10.45155205935054,0.0978597005208333,-0.2088053385416666,0.9513102213541668,
618,618,618,618,618,680,2018_10_31_09_41,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.060794932474799,0.0058232990891377,10.453932846864603,-0.0061116536458333,-0.241259765625,0.9395426432291668,
619,619,619,619,619,681,2018_10_31_09_42,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.057349744960804,0.0043862418854423,10.451873783034662,-0.0554768880208333,-0.2587727864583333,0.9140869140625,
620,620,620,620,620,682,2018_10_31_09_43,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0597439474804002,0.004362112168197,10.452761229283372,-0.0766431083897863,-0.2031494267847837,0.9546231761334028,
621,621,621,621,621,683,2018_10_31_09_44,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0568001217805163,0.0071557943397536,10.447935298432316,-0.0781168619791666,-0.2033447265625,0.9538248697916668,
622,622,622,622,622,684,2018_10_31_09_45,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0559997315053138,0.005720896030554,10.448936989087962,-0.1235677083333333,-0.3646891276041666,0.8127278645833333,
623,623,623,623,623,685,2018_10_31_09_46,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0565454224524011,0.0057562721569988,10.4493696632139,0.0263264973958333,-0.3419514973958333,0.8661865234375,
624,624,624,624,624,686,2018_10_31_09_47,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0545152445439274,0.0074304659213206,10.446753143256933,0.00107421875,-0.2865478515625,0.9226481119791666,
625,625,625,625,625,687,2018_10_31_09_48,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0539016201454945,0.0082745325171796,10.452278421376691,-0.0863037109375,-0.338623046875,0.881689453125,
626,626,626,626,626,688,2018_10_31_09_49,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0560145665733494,0.0084882896107502,10.451168666013524,0.0732747395833333,-0.8112548828125,0.5294596354166666,
627,627,627,627,627,689,2018_10_31_09_50,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0557571883538592,0.0043487067614781,10.449924616181423,-0.0767985026041666,-0.3534261067708333,0.8903238932291667,
628,628,628,628,628,690,2018_10_31_09_51,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0556967801120405,0.0080611496463865,10.450865116806808,0.1198486328125,-0.3725016276041666,0.7954345703125,
629,629,629,629,629,691,2018_10_31_09_52,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.054151214669651,0.0076383880602463,10.454847134098571,0.171630859375,-0.2191975911458333,0.93701171875,
630,630,630,630,630,692,2018_10_31_09_53,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0543469356102952,0.0044881227545352,10.45057347872348,0.0001383463541666,-0.5732014973958334,0.5019938151041666,
631,631,631,631,631,693,2018_10_31_09_54,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0517158286274484,0.0076480325428571,10.45077392044826,0.0235637050547159,-0.4400241010943199,0.7039636529442418,
632,632,632,632,632,694,2018_10_31_09_55,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.0549412991606002,0.0056378291754896,10.45230520313378,-0.0149658203125,-0.3872395833333333,0.7842366536458333,
633,633,633,633,633,695,2018_10_31_09_56,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-1.1315807185610245,0.0346073406970884,10.422816289193756,-0.3986979166666666,-0.4971598307291666,0.4063883463541666,
634,634,634,634,634,696,2018_10_31_09_57,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.3951210326707746,0.1096801762226213,10.470920139977649,-0.6380533854166667,0.204736328125,0.2967529296875,
635,635,635,635,635,697,2018_10_31_09_58,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2969747979238931,0.0657487713273639,10.496368129266935,-0.0994547526041666,-0.4123697916666666,0.6558756510416667,
636,636,636,636,636,698,2018_10_31_09_59,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2950954163997747,0.0659920275044785,10.4944921651736,-0.2903238932291667,-0.0064371744791666,0.9239013671875,
637,637,637,637,637,699,2018_10_31_10_00,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2956691658286659,0.0645576517928324,10.497993648936198,-0.3744873046875,0.0662516276041666,0.9134358723958332,
638,638,638,638,638,700,2018_10_31_10_01,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2961513510924362,0.0650310786896355,10.496482332493004,-0.0635986328125,0.0404296875,0.9422932942708332,
639,639,639,639,639,701,2018_10_31_10_02,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2971035429563259,0.0650482883840982,10.494929200447986,0.1572102864583333,0.0238850911458333,0.966259765625,
640,640,640,640,640,702,2018_10_31_10_03,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2989079067637149,0.0632144318174686,10.491910250839922,0.2861409505208333,-0.0349446614583333,0.4177164713541667,
641,641,641,641,641,703,2018_10_31_10_04,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2951892536394172,0.0653941475537511,10.493106018197071,0.9011311848958332,0.3182861328125,-0.1630859375,
642,642,642,642,642,704,2018_10_31_10_05,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2958949299608284,0.0656710634777835,10.488152529938484,0.4818359375,0.111865234375,0.308349609375,
643,643,643,643,643,705,2018_10_31_10_06,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.294461355299384,0.0673565172982644,10.491491276440996,-0.0035255992704533,0.2848570218863991,0.9387783350703492,
644,644,644,644,644,706,2018_10_31_10_07,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2944331900727879,0.0666864265951843,10.490792287234076,0.0144287109375,0.2865234375,0.9420166015625,
645,645,645,645,645,707,2018_10_31_10_08,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2966665274132128,0.0632466047194847,10.49347602015678,0.0363932291666666,0.2724039713541666,0.9452229817708332,
646,646,646,646,646,708,2018_10_31_10_09,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2944036986562144,0.0643887435839861,10.49544663997762,0.06044921875,0.2569173177083333,0.9480143229166668,
647,647,647,647,647,709,2018_10_31_10_10,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2952804104367297,0.0673111172961919,10.496559271836528,-0.2175374348958333,-0.0011555989583333,0.9486735026041668,
648,648,648,648,648,710,2018_10_31_10_11,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.293998855022395,0.0658392063712201,10.491403574748082,0.320556640625,-0.0168863932291666,0.880126953125,
649,649,649,649,649,711,2018_10_31_10_12,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2965349605434173,0.0632122900246495,10.497622479271763,0.319873046875,0.01103515625,0.9247395833333332,
650,650,650,650,650,712,2018_10_31_10_13,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2941103306379405,0.0649609756232788,10.493610855624002,0.3197998046875,0.0096842447916666,0.9244466145833332,
651,651,651,651,651,713,2018_10_31_10_14,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.294036390375139,0.0681073971993277,10.493559147536423,0.3189860026041666,-0.0062581380208333,0.92333984375,
652,652,652,652,652,714,2018_10_31_10_15,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2908975187185223,0.0699074743900385,10.490398025181872,0.2996175130208333,-0.0210205078125,0.9305094401041668,
653,653,653,653,653,715,2018_10_31_10_16,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.291315532423054,0.0704112346726355,10.49208082540569,-0.0012451171875,-0.3340413411458333,0.7094889322916667,
654,654,654,654,654,716,2018_10_31_10_17,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2908110559406491,0.0689787473470321,10.492331180291144,0.1411053934340802,-0.4533041297550808,0.5040874153204794,
655,655,655,655,655,717,2018_10_31_10_18,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2906501908286679,0.069346054727883,10.484237065509609,0.1436279296875,-0.2835693359375,0.7618815104166666,
656,656,656,656,656,718,2018_10_31_10_19,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.287518812918768,0.0694546514380949,10.492217083193298,0.3546468098958333,-0.2185953776041666,0.8651204427083333,
657,657,657,657,657,719,2018_10_31_10_20,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2847720059037514,0.0714830651770561,10.502418781757186,-0.2277669270833333,-0.1697265625,0.6102701822916666,
658,658,658,658,658,720,2018_10_31_10_21,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2954868530862244,0.0706383339512874,10.502253914053776,-0.7951904296875,-0.220263671875,0.2319417317708333,
659,659,659,659,659,721,2018_10_31_10_22,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2758560070828698,0.0734909996371778,10.50205550167978,-0.272119140625,-0.2227376302083333,0.6198486328125,
660,660,660,660,660,722,2018_10_31_10_23,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.264115570610306,0.0776761609194844,10.51024352603589,0.0088704427083333,-0.2666666666666666,0.9326009114583332,
661,661,661,661,661,723,2018_10_31_10_24,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2641316575307988,0.0756465857474802,10.503519426371824,0.0214599609375,-0.2288411458333333,0.9144368489583332,
662,662,662,662,662,724,2018_10_31_10_25,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2633326955767109,0.0746948035363938,10.494216025755971,-0.0197509765625,-0.2602457682291667,0.9299641927083332,
663,663,663,663,663,725,2018_10_31_10_26,work,3.0,0.0,,0.0,,,workplace,4.0,4.0,3.0,-0.2652979247200477,0.0716249700755873,10.51106126567753,0.0354899088541666,-0.2440266927083333,0.9423095703125,
664,664,664,664,664,816,2018_11_01_11_59,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,-0.2966990779191596,-0.0407691710383185,10.556957625707408,-0.2412250516173434,0.907583448038541,0.1182252236751548,
665,665,665,665,665,817,2018_11_01_12_00,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,1.5933941508581997,-6.759593769716505,1.6384518989476813,-0.6906168619791667,0.2552164713541666,-0.00341796875,
666,666,666,666,666,818,2018_11_01_12_01,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,3.0,2.325080854016795,-9.13630583460244,-1.7750163640705452,-0.6759440104166666,0.2899332682291666,0.34267578125,
667,667,667,667,667,819,2018_11_01_12_02,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.983286444257781,-9.061222286556534,-3.1172814522282164,-0.6826985677083334,0.395849609375,-0.1231282552083333,
668,668,668,668,668,820,2018_11_01_12_03,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,3.5054035212704333,-8.643121746164617,-2.514071306090484,-0.5491304064616988,0.6926459093277749,0.067507490880667,
669,669,669,669,669,821,2018_11_01_12_04,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,4.377506404580636,-8.302587724501956,-2.56272228462412,-0.4568522135416666,0.5936279296875,0.2257405598958333,
670,670,670,670,670,822,2018_11_01_12_05,travel,2.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,5.277764275677489,-3.7241606348404215,-3.696619271224414,-0.4122314453125,-0.1882486979166666,0.4510579427083333,
671,671,671,671,671,823,2018_11_01_12_06,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.0576217051339306,6.3163920596299015,7.862315745520743,-0.5909993489583333,-0.4445393880208333,0.5551432291666667,
672,672,672,672,672,824,2018_11_01_12_07,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.0846898602150057,0.9685363623087386,10.093816110302408,0.0152262369791666,-0.3495930989583333,0.7729085286458334,
673,673,673,673,673,825,2018_11_01_12_08,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2878994059574468,0.0816843709036949,10.514061395576745,-0.2971028645833333,-0.213916015625,0.61787109375,
674,674,674,674,674,826,2018_11_01_12_09,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2882077296752522,0.0807996154941763,10.5103936452968,-0.0757161458333333,-0.4328694661458333,0.75595703125,
675,675,675,675,675,827,2018_11_01_12_10,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2881062983305325,0.0825107629221284,10.508752519327786,-0.29287109375,-0.460595703125,0.5446044921875,
676,676,676,676,676,828,2018_11_01_12_11,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2879104696414564,0.0825000326089633,10.503540238375392,-0.4392578125,-0.3626953125,0.5900960286458333,
677,677,677,677,677,829,2018_11_01_12_12,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2884785182530797,0.0846415987262033,10.502883930291224,-0.146337890625,-0.3342529296875,0.9080159505208332,
678,678,678,678,678,830,2018_11_01_12_13,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2891541494512875,0.0830222282265392,10.498291265117636,0.002197265625,-0.3321614583333333,0.8938151041666667,
679,679,679,679,679,831,2018_11_01_12_14,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2880924432082871,0.0831830928292267,10.497972204647304,-0.0280598958333333,-0.21533203125,0.8776041666666666,
680,680,680,680,680,832,2018_11_01_12_15,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2905697581466963,0.0827514394294509,10.503398702687614,-0.0169603309015112,-0.3113763678999479,0.8715802501302762,
681,681,681,681,681,833,2018_11_01_12_16,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2876234335294118,0.0839378949271704,10.499476180672342,0.0231119791666666,-0.2719156901041666,0.8785319010416667,
682,682,682,682,682,834,2018_11_01_12_17,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2886911000112047,0.0842249307971986,10.49692497114851,-0.1206705729166666,-0.3028401692708333,0.8608805338541666,
683,683,683,683,683,835,2018_11_01_12_18,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2910866428907559,0.082824624618711,10.502330417086892,-0.0673258463541666,-0.2413167317708333,0.9351888020833332,
684,684,684,684,684,836,2018_11_01_12_19,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2911595953695406,0.0817513977340423,10.501757891097446,-0.0786214192708333,-0.2257161458333333,0.9478434244791668,
685,685,685,685,685,837,2018_11_01_12_20,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2914484299831834,0.0830589368082956,10.49982225644624,0.0114176432291666,-0.3197021484375,0.9237141927083332,
686,686,686,686,686,838,2018_11_01_12_21,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2909350329322887,0.0850872756306656,10.502799168718552,0.0327311197916666,-0.2570475260416666,0.9374755859375,
687,687,687,687,687,839,2018_11_01_12_22,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2913901680123179,0.0830356337463602,10.502420120380776,0.062109375,-0.3459798177083333,0.8095784505208333,
688,688,688,688,688,840,2018_11_01_12_23,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2910142136190471,0.0842946778291313,10.501874406442615,-0.0672444661458333,-0.3292236328125,0.91923828125,
689,689,689,689,689,841,2018_11_01_12_24,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2920282638017913,0.0839230701127657,10.50464281914898,-0.036962890625,-0.2759847005208333,0.9358072916666668,
690,690,690,690,690,842,2018_11_01_12_25,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2916824052183648,0.0822527591769313,10.498009767917171,-0.0599283854166666,-0.2454427083333333,0.94208984375,
691,691,691,691,691,843,2018_11_01_12_26,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2913419082418812,0.0828077421217242,10.497505699048196,-0.0894753126628452,-0.2332432256383533,0.939926393955185,
692,692,692,692,692,844,2018_11_01_12_27,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2914759621052627,0.083480692447368,10.500985762877962,-0.0213948567708333,-0.2130696614583333,0.952978515625,
693,693,693,693,693,845,2018_11_01_12_28,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2890532479383752,0.0834147920543413,10.50173486806727,-0.209619140625,-0.2650146484375,0.71240234375,
694,694,694,694,694,846,2018_11_01_12_29,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2914008922956324,0.0833466386741317,10.502656045632742,-0.1101481119791666,-0.2298828125,0.9480305989583332,
695,695,695,695,695,847,2018_11_01_12_30,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2908619955319145,0.0847542039860018,10.498690729283346,-0.0581298828125,-0.2389567057291666,0.9211588541666668,
696,696,696,696,696,848,2018_11_01_12_31,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.291215898253079,0.0828506392726758,10.497843520716724,-0.0642985026041666,-0.2435953776041666,0.9367106119791668,
697,697,697,697,697,849,2018_11_01_12_32,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2903123751231802,0.0841455994988797,10.495312576427814,-0.0291259765625,-0.1580322265625,0.9538981119791666,
698,698,698,698,698,850,2018_11_01_12_33,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2911193789473682,0.0833600439270993,10.498696131578969,-0.1389729817708333,-0.3067708333333333,0.9030029296875,
699,699,699,699,699,851,2018_11_01_12_34,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2914917121792712,0.0843724727523805,10.498888677030855,-0.2710367838541667,-0.3507649739583333,0.8456380208333333,
700,700,700,700,700,852,2018_11_01_12_35,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2923796457647055,0.0818159750006719,10.494585826610688,-0.24794921875,-0.4021402994791667,0.7421630859375,
701,701,701,701,701,853,2018_11_01_12_36,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.289457112043673,0.0812982957603579,10.494762930851127,-0.7039143880208333,-0.1725667317708333,-0.0555582682291666,
702,702,702,702,702,854,2018_11_01_12_37,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.29083786603953,0.07928212587234,10.48329330347149,-0.6399899035956227,-0.2381448671182907,0.0208034783741532,
703,703,703,703,703,855,2018_11_01_12_38,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2914749343431949,0.0799323362556209,10.494132777514844,-0.2742024739583333,0.9162760416666668,-0.19033203125,
704,704,704,704,704,856,2018_11_01_12_39,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2931912362898707,0.0806766925489642,10.492812330162332,-0.2904134114583333,-0.2816650390625,0.6169840494791666,
705,705,705,705,705,857,2018_11_01_12_40,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.2903820822122053,0.3325688242194848,10.371280637905958,-0.1496744791666666,-0.0552978515625,0.9298421223958332,
706,706,706,706,706,858,2018_11_01_12_41,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7427950459811874,5.0842254193113,8.732271622844348,-0.7331298828125,-0.1223958333333333,0.52236328125,
707,707,707,707,707,859,2018_11_01_12_42,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,1.250786732411535,5.839444537511755,7.109407672355833,-0.7032145182291667,-0.312646484375,0.3924479166666667,
708,708,708,708,708,860,2018_11_01_12_46,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,,,,,,,
709,709,709,709,709,861,2018_11_01_12_47,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,0.0961483326094063,4.432245096030838,8.020416087047067,-0.4305217427803895,-0.0528668569509738,0.4078870047011417,
710,710,710,710,710,862,2018_11_01_12_48,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8440834411629371,1.2465506229138268,9.640630926853344,-0.2670173267326732,-0.2995293772798332,0.8089174048983846,
711,711,711,711,711,863,2018_11_01_12_49,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7637744619820824,-0.0212877507520716,10.498127697368451,-0.367822265625,-0.3504720052083333,0.6920166015625,
712,712,712,712,712,864,2018_11_01_12_50,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7660238886898106,-0.0235854336782754,10.49300148544237,-0.4213623046875,-0.6070475260416667,0.4637044270833333,
713,713,713,713,713,865,2018_11_01_12_51,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7682438200223983,-0.0163760178379619,10.49055632586793,-0.6210530598958334,-0.7101155598958333,-0.2069417317708333,
714,714,714,714,714,866,2018_11_01_12_52,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7703618747144476,-0.020915081093169,10.48804416629343,-0.6150553385416667,-0.6357014973958334,0.0877685546875,
715,715,715,715,715,867,2018_11_01_12_53,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7700835176385008,-0.0227790806773363,10.484318084778982,-0.5860188802083334,-0.6142578125,0.2324381510416666,
716,716,716,716,716,868,2018_11_01_12_54,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7694181336842126,-0.020419081843225,10.483416663773838,-0.4913818359375,-0.5570719401041667,0.2941650390625,
717,717,717,717,717,869,2018_11_01_12_55,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7701849234210544,-0.0203440117038073,10.479201993841038,-0.1438069661458333,-0.3029459635416666,0.89892578125,
718,718,718,718,718,870,2018_11_01_12_56,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7706943289137747,-0.020850735218477,10.479478111982116,-0.09111328125,-0.3125,0.9225504557291668,
719,719,719,719,719,871,2018_11_01_12_57,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7705978090873477,-0.021164421249384,10.476124119540906,-0.08681640625,-0.2944498697916666,0.8753255208333334,
720,720,720,720,720,872,2018_11_01_12_58,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.7725576778387461,-0.0203574170575587,10.478523663773847,-0.0704915364583333,-0.2195556640625,0.9337239583333332,
721,721,721,721,721,873,2018_11_01_12_59,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.770876610560223,-0.020857051112829,10.477065859383776,-0.159619140625,-0.3975016276041667,0.6204345703125,
722,722,722,722,722,874,2018_11_01_01_00,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.787976550285552,-0.0179364046068308,10.478335997760412,-0.3836226550286608,-0.3807240099009901,0.7046638874413758,
723,723,723,723,723,875,2018_11_01_01_01,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.807975967752238,-0.0146389866053811,10.476333796244433,-0.3886555989583333,-0.411962890625,0.636572265625,
724,724,724,724,724,876,2018_11_01_01_02,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8072025520996611,-0.0149550470815229,10.472796886898172,-0.4985107421875,-0.6212727864583333,0.121728515625,
725,725,725,725,725,877,2018_11_01_01_03,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.805960221160313,-0.0131842137927129,10.472530461042664,-0.62158203125,-0.1620198567708333,0.22568359375,
726,726,726,726,726,878,2018_11_01_01_04,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8075457298432224,-0.0131640877198208,10.475290286394229,-0.5460856119791667,0.188525390625,0.0460123697916666,
727,727,727,727,727,879,2018_11_01_01_05,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8093474723753481,-0.014016474880112,10.47475614873952,-0.636572265625,-0.508056640625,0.2647135416666666,
728,728,728,728,728,880,2018_11_01_01_06,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8086255154596397,-0.0155139974852017,10.469041134809448,-0.616845703125,-0.5951334635416666,-0.2094970703125,
729,729,729,729,729,881,2018_11_01_01_07,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8092187328595393,-0.014560819234695,10.469829622272014,-0.7114908854166667,-0.5540364583333334,0.0636393229166666,
730,730,730,730,730,882,2018_11_01_01_08,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8091195209574439,-0.0157566890942888,10.47482914025761,-0.6335774739583333,-0.4601481119791666,-0.025634765625,
731,731,731,731,731,883,2018_11_01_01_09,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8085649159149387,-0.0156782026702853,10.47202418438729,-0.5415445963541666,-0.6690104166666667,0.1251627604166666,
732,732,732,732,732,884,2018_11_01_01_10,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.8078326042553166,-0.0161776181482642,10.468657321388635,-0.7392333984375,-0.1064697265625,0.4878336588541667,
733,733,733,733,733,885,2018_11_01_01_11,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.808819241399775,-0.0169980276853303,10.470697600783916,-0.6584728374153205,-0.321098228243877,0.2845150468994268,
734,734,734,734,734,886,2018_11_01_01_12,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.734381822391934,0.317946230624972,10.420545427435645,-0.7892008463541667,-0.118212890625,0.2747802734375,
735,735,735,735,735,887,2018_11_01_01_13,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.1760475554082896,0.1378717004677484,10.463614299272177,-0.3715657552083333,-0.1404459635416666,0.4342529296875,
736,736,736,736,736,888,2018_11_01_01_14,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.1229809997922741,0.0167191956912653,10.51712856438974,-0.0712972005208333,-0.0058349609375,0.9763916015625,
737,737,737,737,737,889,2018_11_01_01_15,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.1222866007653983,0.0157888619917133,10.52114217749164,-0.05185546875,-0.03994140625,0.9815022786458332,
738,738,738,738,738,890,2018_11_01_01_16,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.1215144506399785,0.0168157144553191,10.52109122704374,-0.1021891276041666,-0.0400960286458333,0.9774332682291668,
739,739,739,739,739,891,2018_11_01_01_17,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.1204768738533043,0.018118717855879,10.523761604983251,-0.0994303385416666,-0.0461588541666666,0.9774169921875,
740,740,740,740,740,892,2018_11_01_01_18,work,3.0,0.0,,0.0,,,workplace,4.0,2.0,3.0,-0.1193963997670781,0.018821159993281,10.52308598012328,-0.0881998697916666,-0.53779296875,0.6731201171875,
